author,date,push,title,url
dk27go,10/08,1,"[問卦]  喜歡講有木有 ,神馬 ,網民的都什麼人",/bbs/Gossiping/M.1665203749.A.8D9.html
CYL770106,10/08,15,[問卦] 士林夜市怎麼不在士林站,/bbs/Gossiping/M.1665203778.A.FC3.html
mark2326,10/08,2,Re: [問卦] 蜀漢幹嘛幾十年都在打比他大十倍的曹魏??,/bbs/Gossiping/M.1665203880.A.D84.html
fidelity77,10/08,14,[新聞] NBA悍將格林「揮拳擊倒」隊友影片曝！ 勇,/bbs/Gossiping/M.1665203888.A.7A3.html
vaiking0120,10/08,1,Re: [新聞] 馬斯克建議：把台灣設為「特別行政區」,/bbs/Gossiping/M.1665203920.A.17C.html
basesam,10/08,3,[問卦] costco的披薩是不是cp值最高啊,/bbs/Gossiping/M.1665203930.A.19E.html
jason486,10/08,X1,[新聞] 陳時中「親筆手寫貼圖」上線！「16金句」,/bbs/Gossiping/M.1665203935.A.FD7.html
taiwan08,10/08,32,[新聞] 國泰世華銀傳系統又當機 卡刷不過，Costc,/bbs/Gossiping/M.1665203953.A.8CF.html
james20591,10/08,6,[問卦] 連假三天沒行程,/bbs/Gossiping/M.1665203996.A.8D4.html
dahanjian,10/08,5,Re: [問卦] 蜀漢幹嘛幾十年都在打比他大十倍的曹魏??,/bbs/Gossiping/M.1665204046.A.8F9.html
king665714,10/08,爆,Re: [新聞] 陳時中「親筆手寫貼圖」上線！「16金句」,/bbs/Gossiping/M.1665204255.A.56E.html
TOMMY75410,10/08,6,[問卦] 漏尿為啥可以免疫？,/bbs/Gossiping/M.1665204321.A.359.html
dces4212,10/08,3,[問卦] 為什麼 htop 要叫 htop?,/bbs/Gossiping/M.1665202376.A.F5E.html
ck6fuz516,10/08,2,[問卦] 鍋寶的便當盒CP值高嗎?,/bbs/Gossiping/M.1665202397.A.FAA.html
Ommmmmm5566,10/08,9,[問卦] 皮膚科看診是在慢幾點的啊？,/bbs/Gossiping/M.1665202436.A.980.html
aron0425,10/08,2,[問卦] 嫪毐的毐國快被攻陷了趙太后有什麼感想？,/bbs/Gossiping/M.1665202511.A.706.html
sean90330,10/08,8,[問卦] 急！在外頭買午餐拖鞋斷掉,/bbs/Gossiping/M.1665202599.A.19C.html
keyoard,10/08,13,[問卦] 馬斯克的言論其實很正常的卦？,/bbs/Gossiping/M.1665202604.A.833.html
QQKKQKQK,10/08,15,[新聞] 男大生「Blued」約同志援交遭詐　母親醫,/bbs/Gossiping/M.1665202632.A.4E6.html
hoyumi,10/08,7,[問卦] 看牙醫要怎麼跟牙醫杯杯反應會痛痛呢？,/bbs/Gossiping/M.1665202637.A.02A.html
ffreakk,10/08,24,[新聞] 小甜甜布蘭妮「海邊全裸」脫光光！身後,/bbs/Gossiping/M.1665202659.A.1BD.html
vwwv,10/08,X2,[新聞] 陳時中說不做負面選舉 黃珊珊怒扣帽子,/bbs/Gossiping/M.1665202810.A.B79.html
davidex,10/08,35,[問卦] 蜀漢幹嘛幾十年都在打比他大十倍的曹魏??,/bbs/Gossiping/M.1665202909.A.A19.html
cms1717698,10/08,10,[問卦] 男團有一個gay就會解散嗎,/bbs/Gossiping/M.1665202913.A.550.html
aa44,10/08,2,[新聞] 空軍第六聯隊協運病患,/bbs/Gossiping/M.1665203106.A.7F7.html
Kyle5566,10/08,2,[問卦] 慟！怎麼有人軟糖用含的、硬糖用咬的？,/bbs/Gossiping/M.1665203117.A.7C0.html
peter080808,10/08,19,[問卦] 為何烏克蘭前線還在用AK步槍啊?,/bbs/Gossiping/M.1665203150.A.850.html
minipig1127,10/08,5,[問卦] 台灣打得贏烏克蘭嗎?,/bbs/Gossiping/M.1665203239.A.70E.html
QQmickey,10/08,4,[問卦] 是不是要再發一次消費卷,/bbs/Gossiping/M.1665203308.A.A54.html
cycutom,10/08,53,[問卦] 住透天，跟台電申請一層樓一電錶比較好？,/bbs/Gossiping/M.1665203338.A.C72.html
sted0101,10/08,2,Re: [問卦] 嘴滿「抗中保台」的人真的會上戰場嗎？,/bbs/Gossiping/M.1665203411.A.D99.html
became,10/08,9,[問卦] 現在是不是已經開放紅線違停呢？,/bbs/Gossiping/M.1665201285.A.894.html
Mesenne,10/08,爆,[新聞] 民進黨踢到鐵板了？ 高虹安最新預測得票,/bbs/Gossiping/M.1665201309.A.3DF.html
xdbx,10/08,11,Re: [新聞] 高端報廢率近34％不足奇　王必勝舉例：,/bbs/Gossiping/M.1665201391.A.7E6.html
smallgigi,10/08,1,Re: [問卦] 嘴滿「抗中保台」的人真的會上戰場嗎？,/bbs/Gossiping/M.1665201446.A.1B9.html
chengyou66,10/08,3,[問卦] 自來水員工&住透天    請進!!!,/bbs/Gossiping/M.1665201473.A.46D.html
FinalFayjais,10/08,7,[問卦] 有沒有如果統一後宅宅會變怎樣的八卦,/bbs/Gossiping/M.1665201512.A.FC8.html
nianhua,10/08,10,[新聞] 桃園118幼童錯打流感疫苗 賴香伶再轟鄭文,/bbs/Gossiping/M.1665201523.A.9CF.html
APPLEin5566,10/08,13,[問卦] 你有聽過安麗嘛？,/bbs/Gossiping/M.1665201525.A.9FF.html
iou861007,10/08,79,[問卦] 東泉根本還好吧...,/bbs/Gossiping/M.1665201556.A.F11.html
dk27go,10/08,4,[問卦]  大谷國際賽也要二刀流喔？,/bbs/Gossiping/M.1665201622.A.F19.html
taot917,10/08,5,[問卦] 台灣是不是快跟上德國水準了？,/bbs/Gossiping/M.1665201630.A.0A9.html
cycutom,10/08,7,[問卦] 怎麼算日光燈管的電量（度數）啊？= =,/bbs/Gossiping/M.1665201737.A.38D.html
YU0121,10/08,15,Re: [新聞] 高端報廢率近34％不足奇　王必勝舉例：,/bbs/Gossiping/M.1665201879.A.A97.html
QQKKQKQK,10/08,15,[問卦] 憾！下線等。開友善同志的店有搞頭嘛?!,/bbs/Gossiping/M.1665201926.A.B92.html
s1777001,10/08,56,[新聞] 不再只是臥射預備！實戰化射擊結合戰傷,/bbs/Gossiping/M.1665202069.A.A88.html
sy4826951,10/08,2,Re: [新聞] 馬斯克建議：把台灣設為「特別行政區」,/bbs/Gossiping/M.1665202171.A.A17.html
sbob,10/08,2,Re: [問卦] 有沒有如果統一後宅宅會變怎樣的八卦,/bbs/Gossiping/M.1665202202.A.BE9.html
huabandd,10/08,10,[問卦] 我的少女時代看不下去正常嗎？,/bbs/Gossiping/M.1665202350.A.CCE.html
oylq2000,10/08,7,[新聞] 陳揮文稱應向陳時中道歉 蔣萬安：萬華人,/bbs/Gossiping/M.1665200331.A.BF5.html
hoyo992,10/08,9,Re: [新聞] 護晶片！彭博：美國兵推台海開戰 最壞情,/bbs/Gossiping/M.1665200336.A.FA7.html
jimlexus,10/08,3,[問卦] 有沒有「藍藍香，不一樣」的八卦？,/bbs/Gossiping/M.1665200397.A.D48.html
yasionl,10/08,17,[問卦] 現在一劑都沒打的要注意什麼？,/bbs/Gossiping/M.1665200421.A.216.html
humbler,10/08,51,[新聞] 國民黨批高物價高房價 沒有年輕人會相信,/bbs/Gossiping/M.1665200446.A.C93.html
z72117211,10/08,45,[問卦] 台灣警察的密錄器為什麼都不公開？,/bbs/Gossiping/M.1665200579.A.3FE.html
AlHorford15,10/08,7,Re: [新聞] 馬斯克建議：把台灣設為「特別行政區」,/bbs/Gossiping/M.1665200685.A.5C3.html
li7915566,10/08,3,[問卦] 中國會怎麼慶祝雙十？,/bbs/Gossiping/M.1665200750.A.2EE.html
zwchih,10/08,11,[爆卦] 9月台灣人口暨戶數統計,/bbs/Gossiping/M.1665200883.A.6FD.html
www90173,10/08,12,[問卦] 怎樣使用不穿牆的5G,/bbs/Gossiping/M.1665200905.A.95A.html
bwnzer,10/08,1,Re: [問卦] 八卦版越來越能接受兩岸統一了,/bbs/Gossiping/M.1665201045.A.D90.html
citizen1481,10/08,23,[問卦] 一個人吃喜酒豪可怕,/bbs/Gossiping/M.1665201050.A.B76.html
JinCheng5566,10/08,98,[新聞] 快新聞／馬斯克稱可成立特別行政區　柯文哲：台灣是獨立自主,/bbs/Gossiping/M.1665201060.A.4DC.html
MacBookAir12,10/08,6,[新聞] 黑道大哥慘遭網路霸凌！「威震」吳明達控被改圖羞辱,/bbs/Gossiping/M.1665201082.A.F5D.html
ranzwox,10/08,5,[新聞] 陳時中「會痛要講」館長怨被攻擊　蔣萬安,/bbs/Gossiping/M.1665201123.A.E11.html
zumdahl,10/08,4,[問卦] 焦慮噴尿尿免疫跟當兵選一個,/bbs/Gossiping/M.1665201159.A.AAF.html
QQKKQKQK,10/08,4,Re: [問卦] 為何愛滋匿名篩檢集中某個板？,/bbs/Gossiping/M.1665201187.A.953.html
yoyoboy1,10/08,44,[問卦] Panasonic中文名字是什麼？,/bbs/Gossiping/M.1665201249.A.936.html
seand8088503,10/08,2,Re: [新聞] 限時24小時！周玉蔻再揭穿蔣萬安「謊言」,/bbs/Gossiping/M.1665199806.A.F55.html
yinnie,10/08,2,[新聞] 影》美高中美式足球賽爆槍擊 至少3人死亡,/bbs/Gossiping/M.1665199811.A.536.html
Beard5566,10/08,5,[問卦] 八卦版越來越能接受5566了,/bbs/Gossiping/M.1665199817.A.B7A.html
bornwinner,10/08,36,[問卦] 高雄的台積電真的蓋的了嗎？,/bbs/Gossiping/M.1665199887.A.394.html
tinytod,10/08,7,Re: [新聞] 資策會比對 高虹安論文相似度破9成,/bbs/Gossiping/M.1665199939.A.AA6.html
ncc5566,10/08,6,[問卦] 誤入養生館怎麼辦？？,/bbs/Gossiping/M.1665199952.A.919.html
pqpqpqpq,10/08,99,[問卦] 嘴滿「抗中保台」的人真的會上戰場嗎？,/bbs/Gossiping/M.1665199985.A.8C2.html
kevin19528,10/08,4,[問卦] 保險經紀人是不是隨便年薪都百萬以上？,/bbs/Gossiping/M.1665199999.A.FA2.html
qishuv,10/08,4,[新聞] 謝龍介控發50元消費券賄選 黃偉哲競辦反,/bbs/Gossiping/M.1665200026.A.A66.html
anecam,10/08,28,Re: [問卦] 明日花綺羅的臉,/bbs/Gossiping/M.1665200061.A.7D6.html
mizuarashi,10/08,4,[問卦] 法院公示送達的存證信函什麼時候會收到,/bbs/Gossiping/M.1665200102.A.A51.html
goldenhill,10/08,4,[新聞] 動畫《瑞克和莫蒂》藏玄機 現香港反送中,/bbs/Gossiping/M.1665200137.A.644.html
lwamp,10/08,8,[問卦] 覺青是不是該開始抵制特斯拉了,/bbs/Gossiping/M.1665200163.A.68F.html
ZengMaktub,10/08,1,[問卦] 很emo是什麼意思?,/bbs/Gossiping/M.1665200174.A.8A5.html
ptt9999,10/08,7,[新聞] 訪馬戲團請益！鄭運鵬諾建兒童樂園,/bbs/Gossiping/M.1665200202.A.131.html
mk203125,10/08,2,Re: [問卦] 怎麼沒人說要抵制Tesla,/bbs/Gossiping/M.1665200228.A.AA7.html
nengket,10/08,3,[新聞] 綠要侯友宜請假競選 藍批林佳龍打臉自己,/bbs/Gossiping/M.1665200312.A.46B.html
thewtf,10/08,1,[問卦] 傳這些照片的人腦子在想什麼（圖,/bbs/Gossiping/M.1665198583.A.DBB.html
ha3810996,10/08,1,[新聞] 只有一點點!18歲「豪乳正妹」闖紅燈下場,/bbs/Gossiping/M.1665198689.A.F43.html
thisisapen,10/08,12,[問卦] 有沒有iverson其實很好守的八卦？,/bbs/Gossiping/M.1665198783.A.705.html
ptt987654321,10/08,4,[問卦] 水卜さくら:暖かくしてね おやすみなさい,/bbs/Gossiping/M.1665198843.A.D85.html
koiopolo2,10/08,1,Re: [問卦] 幾歲可以叫女生阿姨？,/bbs/Gossiping/M.1665198967.A.F4F.html
colorworst,10/08,5,[新聞] 台南好米季貓貓蟲咖波稻田吸睛 黃偉哲推,/bbs/Gossiping/M.1665198989.A.3D7.html
efthu456,10/08,7,[問卦] 連假只剩我在家？？？,/bbs/Gossiping/M.1665198990.A.B44.html
xoox123,10/08,3,[問卦] 有時後不知到活著幹嘛怎麼辦？,/bbs/Gossiping/M.1665199036.A.2AF.html
lickllll,10/08,2,[問卦] 這個是 大哥哥嗎？？,/bbs/Gossiping/M.1665199174.A.631.html
yongqil,10/08,83,[新聞] 限時24小時！周玉蔻再揭穿蔣萬安「謊言」,/bbs/Gossiping/M.1665199181.A.288.html
voohong,10/08,8,[問卦] 有人真能連幹兩發嗎,/bbs/Gossiping/M.1665199216.A.813.html
sunzoohsieh,10/08,2,Re: [新聞] 馬斯克認為台灣衝突不可避免 建議可做「,/bbs/Gossiping/M.1665199220.A.C46.html
Israfil,10/08,43,[新聞] 普丁70大壽！白俄總統送農用拖車　塔吉克,/bbs/Gossiping/M.1665199303.A.46F.html
anbaow,10/08,2,[新聞] 青青半夜哭掛急診！睡一半突被痛醒「虛弱,/bbs/Gossiping/M.1665199395.A.813.html
paulispig,10/08,X9,[新聞] 資策會比對 高虹安論文相似度破9成,/bbs/Gossiping/M.1665199484.A.6A8.html
phantasystar,10/08,20,[問卦] 真的有試過就回不去的肉棒嗎,/bbs/Gossiping/M.1665199524.A.F58.html
k44754,10/08,3,Re: [問卦] 第一次確診要注意什麼,/bbs/Gossiping/M.1665199582.A.F5E.html
Beanoodle,10/08,7,Re: [新聞] 資策會比對 高虹安論文相似度破9成,/bbs/Gossiping/M.1665199778.A.CF4.html
LukeSkywaker,10/08,2,[問卦] 八卦板越來越能接受加香菜了？,/bbs/Gossiping/M.1665197570.A.72A.html
william8403,10/08,X2,[新聞] 蔡英文驚喜現身！「橘色惡魔」開心尖叫　,/bbs/Gossiping/M.1665197603.A.FE6.html
KyleSeager,10/08,4,[問卦] 有著火箭夢的鄰居男孩,/bbs/Gossiping/M.1665197622.A.82B.html
milkBK,10/08,17,[問卦] 路肩突出是不是很棒,/bbs/Gossiping/M.1665197622.A.F63.html
sbob,10/08,6,Re: [新聞]外媒曝：美寧摧毀台積電廠房晶片 也不願,/bbs/Gossiping/M.1665197774.A.9D4.html
playla,10/08,6,[問卦] 色盲的人會喜歡吃燒烤嗎,/bbs/Gossiping/M.1665197806.A.33B.html
kent,10/08,33,[新聞] 台男多花4.3萬想娶17歲越南正妹 「太猴,/bbs/Gossiping/M.1665197857.A.DE8.html
ianlin1216,10/08,29,[問卦] AIT說的對台支持堅若磐石是什麼意思,/bbs/Gossiping/M.1665197869.A.34F.html
ojasono,10/08,11,[問卦] 人在高雄了可以穿拖鞋出門了嗎,/bbs/Gossiping/M.1665197882.A.BBC.html
hstf,10/08,5,[問卦] 台中是不是活動沙漠,/bbs/Gossiping/M.1665197895.A.82F.html
HarlemC,10/08,37,[問卦] 怎麼沒人說要抵制Tesla,/bbs/Gossiping/M.1665198125.A.544.html
willieliu,10/08,25,[問卦] 國泰世華App掛了？,/bbs/Gossiping/M.1665198152.A.CBE.html
LeeSeDol,10/08,37,[新聞] 馬斯克建議台成陸特區 黃珊珊:無須理會,/bbs/Gossiping/M.1665198216.A.D4C.html
LYS5566,10/08,4,[問卦] 八卦板越來越能接受養生飲食了?,/bbs/Gossiping/M.1665198259.A.4E1.html
fly820822,10/08,6,[問卦] GOGO棋靈王,/bbs/Gossiping/M.1665198310.A.8C3.html
Sirctal,10/08,8,Fw: [情報] 俄軍士兵眼中的俄軍夏季伊久姆攻勢,/bbs/Gossiping/M.1665198317.A.F1A.html
takuminauki,10/08,X1,Re: [問卦] 八卦版越來越能接受兩岸統一了,/bbs/Gossiping/M.1665198383.A.145.html
ich2,10/08,8,[問卦] 聽說神A 小鴨零件是廣州製造的？,/bbs/Gossiping/M.1665198449.A.2FB.html
serialhon,10/08,11,[新聞] 徐巧芯又被抓違規!宣傳車大安區「螃蟹切,/bbs/Gossiping/M.1665198541.A.9E7.html
Kimmy,10/08,8,[問卦] 大陸公交車司機不能惹呀,/bbs/Gossiping/M.1665196522.A.253.html
guoair,10/08,12,[新聞] 喪夫後搬離愛巢！王瞳「退租與艾成在蘆洲,/bbs/Gossiping/M.1665196548.A.E85.html
WuSam,10/08,74,[新聞] 陳時中稱不做負面選舉　黃珊珊斥「起頭,/bbs/Gossiping/M.1665196578.A.0C3.html
ich2,10/08,10,[問卦] 股票跌破萬點是不是很不錯,/bbs/Gossiping/M.1665196580.A.1E7.html
Skyblueway,10/08,爆,[新聞] 周玉蔻復出臉書開砲　柯文哲超嗨：歡迎,/bbs/Gossiping/M.1665196683.A.983.html
toofat,10/08,5,Re: [問卦] 請問一個人台北今天能去哪,/bbs/Gossiping/M.1665196700.A.3BB.html
FoRTuNaTeR,10/08,7,[新聞]拜登警告核戰爆發風險 古巴飛彈危機以來最,/bbs/Gossiping/M.1665196786.A.FBC.html
chopper594,10/08,8,Re: [問卦] 八卦版越來越能接受兩岸統一了,/bbs/Gossiping/M.1665196909.A.B27.html
violetking,10/08,4,Re: [新聞] 台北市長選戰最新民調搶先曝光 吳子嘉：,/bbs/Gossiping/M.1665196932.A.002.html
ga652206,10/08,26,Re: [新聞] 沈慧虹：雙標就是高虹安一貫標準,/bbs/Gossiping/M.1665196938.A.3AA.html
cosmite,10/08,1,Re: [新聞] 馬斯克建議：把台灣設為「特別行政區」,/bbs/Gossiping/M.1665196997.A.BE6.html
ZengMaktub,10/08,3,[問卦] 台灣囤房稅和汽車相關 是不是很諷刺,/bbs/Gossiping/M.1665197067.A.61A.html
allenfu0106,10/08,42,[問卦] 第一次確診要注意什麼,/bbs/Gossiping/M.1665197083.A.C0C.html
Freeven,10/08,5,[問卦] 幹你娘一放假就下雨是他媽三小,/bbs/Gossiping/M.1665197162.A.547.html
pttdolby,10/08,5,Re: [新聞] 台北市長選戰最新民調搶先曝光 吳子嘉：,/bbs/Gossiping/M.1665197290.A.7F8.html
paericsson,10/08,爆,[新聞] 影片流出！美國少年在車上吃漢堡 遭警察,/bbs/Gossiping/M.1665197408.A.203.html
kamelot,10/08,2,Re: [新聞]美寧摧毀台積電廠房晶片 也不願讓陸利用,/bbs/Gossiping/M.1665197433.A.3F2.html
great5566,10/08,8,[問卦] 相親彼此都給照片但女方不要,/bbs/Gossiping/M.1665197474.A.D39.html
gbd37,10/08,20,[問卦] 拉亞漢堡的套餐漲價也太猛,/bbs/Gossiping/M.1665195320.A.3E1.html
TaraSoYeon,10/08,3,[問卦] 國家、國號、地名？,/bbs/Gossiping/M.1665195322.A.C24.html
leoloveivy,10/08,6,[問卦] 橘色惡魔跟小鼓法陣頭差別,/bbs/Gossiping/M.1665195332.A.59B.html
LAPDSWAT456,10/08,31,[問卦] 女鵝一歲半就會養工具人怎麼教？,/bbs/Gossiping/M.1665195350.A.AED.html
FL5566,10/08,3,[問卦] 請問一個人台北今天能去哪,/bbs/Gossiping/M.1665195374.A.EA3.html
f0936649477,10/08,66,[新聞] 口水麵包餵養國軍！高市衛生局稽查無良業,/bbs/Gossiping/M.1665195419.A.177.html
kamelot,10/08,22,Re: [新聞] 為鹹酥雞來台灣！俄國正妹「愛上雞屁股」,/bbs/Gossiping/M.1665195468.A.00C.html
AhGai,10/08,6,[問卦] x領域高手發表y領域見解 台灣人很買單,/bbs/Gossiping/M.1665195473.A.6DD.html
tudo0430,10/08,9,[問卦] 女生35歲還能在女僕咖啡廳打工！？,/bbs/Gossiping/M.1665195521.A.505.html
jstar100,10/08,6,Re: [問卦] 八卦版越來越能接受兩岸統一了,/bbs/Gossiping/M.1665195707.A.5F1.html
spider0903,10/08,2,[問卦] 證件改成台灣年了嗎,/bbs/Gossiping/M.1665195741.A.F57.html
Ericz7000,10/08,7,[問卦] 幾歲還是處男會開始緊張？,/bbs/Gossiping/M.1665195775.A.703.html
YU0121,10/08,8,[問卦] 原來田聖傑事件兩年了,/bbs/Gossiping/M.1665195793.A.F24.html
andyann,10/08,12,Re: [新聞] 陳時中稱「覺得有痛跟我講」　館長哭訴：,/bbs/Gossiping/M.1665195870.A.DB6.html
blackis9ood,10/08,41,[新聞] 新竹棒球場12億元經費疑竇 議員今提資料,/bbs/Gossiping/M.1665195961.A.B51.html
johnliou,10/08,13,Re: [新聞] 曬一表再戰「高虹安樂儀旗隊」　林智群：,/bbs/Gossiping/M.1665196031.A.04D.html
KONAMI,10/08,爆,[新聞] 護晶片！彭博：美國兵推台海開戰 最壞情,/bbs/Gossiping/M.1665196083.A.4D4.html
xzcb2008,10/08,4,Re: [新聞] 護晶片！彭博：美國兵推台海開戰 最壞情,/bbs/Gossiping/M.1665196428.A.896.html
chengyou66,10/08,2,Re: [問卦] 台北還有必要蓋新的捷運路線嗎？,/bbs/Gossiping/M.1665196472.A.827.html
lycppt,10/08,7,[新聞] 謝曉星駁斥涉性騷 綠委籲先暫停對外發言,/bbs/Gossiping/M.1665193850.A.ADD.html
soap726068,10/08,31,[問卦] 台北還有必要蓋新的捷運路線嗎？,/bbs/Gossiping/M.1665193863.A.B19.html
qazxc1156892,10/08,爆,[新聞] 快訊／花蓮玩SUP！5遊客慘被沖到出海口　,/bbs/Gossiping/M.1665193950.A.6FC.html
xiaoniu,10/08,4,[新聞] 綠光罩頂！他車拋錨打電話求救 舅舅竟載,/bbs/Gossiping/M.1665194073.A.810.html
TaraSoYeon,10/08,4,[問卦] 無人機戰在臺海用不到吧？,/bbs/Gossiping/M.1665194165.A.C4E.html
roder,10/08,X9,[新聞] 沈慧虹：雙標就是高虹安一貫標準,/bbs/Gossiping/M.1665194322.A.02A.html
lixiand,10/08,9,[新聞] 獨臂性侵犯17年前落網關鍵 被害少女含住,/bbs/Gossiping/M.1665194359.A.EB0.html
ptt9999,10/08,3,[問卦] 為何聯絡簿那麼重要?,/bbs/Gossiping/M.1665194408.A.CB9.html
vancepeng,10/08,3,Re: [新聞] 沈慧虹：雙標就是高虹安一貫標準,/bbs/Gossiping/M.1665194430.A.589.html
weijacky5168,10/08,2,Re: [新聞] 桃118童打錯疫苗 張善政：市府螺絲掉滿地,/bbs/Gossiping/M.1665194487.A.43E.html
Ericz7000,10/08,19,[問卦] 幾歲可以叫女生阿姨？,/bbs/Gossiping/M.1665194566.A.A3E.html
judas666,10/08,4,[問卦] 對於性侵犯 回歸社會 有什麼好辦法？,/bbs/Gossiping/M.1665196515.A.4B6.html
aron0425,10/08,1,Re: [問卦] 溫朗東智力是不是不高？,/bbs/Gossiping/M.1665194621.A.4A7.html
poeta,10/08,12,[新聞] 為鹹酥雞來台灣！俄國正妹「愛上雞屁股」,/bbs/Gossiping/M.1665194661.A.A08.html
nk11208z,10/08,5,[問卦] 當年國軍打共匪會輸是因為美國放棄支援,/bbs/Gossiping/M.1665194728.A.F7F.html
callhek,10/08,4,[問卦] 槓你妹 連假早上吵三小,/bbs/Gossiping/M.1665194854.A.F9B.html
takase,10/08,9,Re: [問卦] 八卦版越來越能接受兩岸統一了,/bbs/Gossiping/M.1665195037.A.1AB.html
Seals,10/08,2,Re: [新聞] 台北市長選戰最新民調搶先曝光 吳子嘉：,/bbs/Gossiping/M.1665195209.A.FC0.html
sted0101,10/08,68,Re: [新聞] 曬一表再戰「高虹安樂儀旗隊」　林智群：,/bbs/Gossiping/M.1665195218.A.A9A.html
black1x2y3z,10/08,9,[問卦] 有人親眼看過台北的計程車大亂鬥嗎???,/bbs/Gossiping/M.1665192696.A.A5D.html
koushimei,10/08,12,Re: [問卦] 八卦版越來越能接受兩岸統一了,/bbs/Gossiping/M.1665192955.A.03D.html
goatcheese,10/08,9,[新聞] 他再爆桃園公共工程出包 桃園國慶晚會場,/bbs/Gossiping/M.1665192998.A.C8E.html
Townshend,10/08,13,[問卦] 為何賣貼牌貨的牙醫這麼關心新竹事務?,/bbs/Gossiping/M.1665193195.A.093.html
brokenback3,10/08,7,[問卦] 馬斯克很聰明 卻認為中國敢打台灣？,/bbs/Gossiping/M.1665193301.A.33F.html
jganet,10/08,12,[新聞] 車牌戴口罩！10白牌機車夜闖台86 警開371,/bbs/Gossiping/M.1665193311.A.0E7.html
voohong,10/08,14,[問卦] 冥王星為什麼會被踢出太陽系行星？,/bbs/Gossiping/M.1665193316.A.A98.html
devidevi,10/08,3,Re: [問卦] 年輕人有想過 抗中保台 役期會增加嗎?,/bbs/Gossiping/M.1665193326.A.88A.html
leepingyo,10/08,37,[新聞] 前線損失慘重！喊出月薪1萬美元　俄傭兵,/bbs/Gossiping/M.1665193360.A.72F.html
